1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0.001
52	0.002
53	0.003
54	0.004
55	0.005
56	0.006
57	0.007
58	0.008
59	0.009
60	0.01
61	0.011
62	0.012
63	0.013
64	0.014
65	0.015
66	0.016
67	0.017
68	0.018
69	0.019
70	0.02
71	0.021
72	0.022
73	0.023
74	0.024
75	0.025
76	0.026
77	0.027
78	0.028
79	0.029
80	0.03
81	0.031
82	0.032
83	0.033
84	0.034
85	0.035
86	0.036
87	0.037
88	0.038
89	0.039
90	0.04
91	0.041
92	0.042
93	0.043
94	0.044
95	0.045
96	0.046
97	0.047
98	0.048
99	0.049
100	0.05
101	0.051
102	0.052
103	0.053
104	0.054
105	0.055
106	0.056
107	0.057
108	0.058
109	0.059
110	0.06
111	0.061
112	0.062
113	0.063
114	0.064
115	0.065
116	0.066
117	0.067
118	0.068
119	0.069
120	0.07
121	0.071
122	0.072
123	0.073
124	0.074
125	0.075
126	0.076
127	0.077
128	0.078
129	0.079
130	0.08
131	0.081
132	0.082
133	0.083
134	0.084
135	0.085
136	0.086
137	0.087
138	0.088
139	0.089
140	0.09
141	0.091
142	0.092
143	0.093
144	0.094
145	0.095
146	0.096
147	0.097
148	0.098
149	0.099
150	0.1
151	0.101
152	0.102
153	0.103
154	0.104
155	0.105
156	0.106
157	0.107
158	0.108
159	0.109
160	0.11
161	0.111
162	0.112
163	0.113
164	0.114
165	0.115
166	0.116
167	0.117
168	0.118
169	0.119
170	0.12
171	0.121
172	0.122
173	0.123
174	0.124
175	0.125
176	0.126
177	0.127
178	0.128
179	0.129
180	0.13
181	0.131
182	0.132
183	0.133
184	0.134
185	0.135
186	0.136
187	0.137
188	0.138
189	0.139
190	0.14
191	0.141
192	0.142
193	0.143
194	0.144
195	0.145
196	0.146
197	0.147
198	0.148
199	0.149
200	0.15
201	0.65
202	0.65
203	0.65
204	0.65
205	0.65
206	0.65
207	0.65
208	0.65
209	0.65
210	0.65
211	0.65
212	0.65
213	0.65
214	0.65
215	0.65
216	0.65
217	0.65
218	0.65
219	0.65
220	0.65
221	0.65
222	0.65
223	0.65
224	0.65
225	0.65
226	0.65
227	0.65
228	0.65
229	0.65
230	0.65
231	0.65
232	0.65
233	0.65
234	0.65
235	0.65
236	0.65
237	0.65
238	0.65
239	0.65
240	0.65
241	0.65
242	0.65
243	0.65
244	0.65
245	0.65
246	0.65
247	0.65
248	0.65
249	0.65
250	0.65
251	0.65
252	0.65
253	0.65
254	0.65
255	0.65
256	0.65
257	0.65
258	0.65
259	0.65
260	0.65
261	0.65
262	0.65
263	0.65
264	0.65
265	0.65
266	0.65
267	0.65
268	0.65
269	0.65
270	0.65
271	0.65
272	0.65
273	0.65
274	0.65
275	0.65
276	0.65
277	0.65
278	0.65
279	0.65
280	0.65
281	0.65
282	0.65
283	0.65
284	0.65
285	0.65
286	0.65
287	0.65
288	0.65
289	0.65
290	0.65
291	0.65
292	0.65
293	0.65
294	0.65
295	0.65
296	0.65
297	0.65
298	0.65
299	0.65
300	0.65
